name;salary;experience;company;region;responses
AI-developer (team lead);450000.0;6;Алабуга, ОЭЗ ППТ;Воронеж;10
Software Development Manager;;3;Envista Holdings Corporation;Москва;12
Разработчик программного обеспечения (программист);90000.0;1;ТФОМС Саратовской области;Саратов;40
Начальник отдела поддержки и разработки карточных систем;;3;Home Credit Bank (ДБ АО «ForteBank»);Алматы;12
Системный аналитик;;3;М.Видео-Эльдорадо;Москва;386
Функциональный тестировщик / QA (Middle);;1;Bell Integrator;Москва;641
Senior С# Developer (Тула);;6;Смартек;Тула;0
DevOps-инженер;;3;Лига Цифровой Экономики;Москва;13
Cпециалист по автоматизации технических процессов;78000.0;1;Яндекс Крауд;Санкт-Петербург;416
Менеджер продукта/dPO;;3;БАНК УРАЛСИБ;Москва;908
Эксперт по автоматизации;;3;X5 Tech;Москва;13
Менеджер направления (Big data);;3;X5 Tech;Москва;13
Middle+ / Senior Flutter-разработчик;175000.0;6;RedLab;Москва;0
AFT-тестировщик (Platform V Flow);;6;SberTech;Санкт-Петербург;27
QA-инженер (Backend);;1;Т-Банк;Ижевск;19
QA Engineer / Инженер-тестировщик;;3;Projecto;Казань;19
Специалист по ИБ (SecOps);;3;Датаджайл;Санкт-Петербург;0
Application Security Engineer (безопасность приложений);;1;Банк ПСБ;Москва;0
Developer BMC Remedy;;1;Лаборатория Касперского;Москва;12
Руководитель группы разработки (Team Lead);;3;Т-Банк;Москва;13
Преподаватель программирования детям;40000.0;0;Модов Сергей Александрович;Александров;0
Программист Bitrix24, PHP;150000.0;1;Российские космические системы;Москва;0
Solution Architect;;6;МФК ВЭББАНКИР;Москва;44
Администратор проекта/ Координатор департамента;;0;X5 Tech;Москва;23
Специалист по работе с данными и сценариями чат-бота (JavaScript);125000.0;1;Московский метрополитен;Москва;236
Инженер 2 линии технической поддержки (кредитование юридических лиц);;1;Азиатско-Тихоокеанский Банк;Благовещенск (Амурская область);148
QA automation engineer (Kotlin, backend);;3;RWB (Wildberries & Russ);Москва;13
PL/SQL разработчик (Senior);304000.0;6;HR PLANET;Ташкент;22
Тестировщик нагрузочного тестирования;;3;РТК – Цифровой документооборот;Москва;78
Application security engineer;;1;Контур;Екатеринбург;12
Application security engineer;;1;Контур;Санкт-Петербург;12
Senior Full-Stack;;3;НЕБО;Москва;156
Ведущий архитектор больших данных;;3;Правительство Москвы;Москва;69
Golang-разработчик (Senior);;6;Ростелеком;Екатеринбург;0
Системный архитектор в Big Data/Руководитель группы разработки;;6;АТОЛ, группа компаний;Москва;0
Стажер системный аналитик;;0;Банк ПСБ;Москва;226
Разработчик Go, Финансы и организационная модель;;3;Ozon;Москва;0
(DevSecOps / SecOps);;3;СЕРВИСНЫЙ ЦЕНТР ERG;Астана;53
FullStack Angular Developer;;3;Team.Inno / Фабрика инноваций и решений;Минск;26
Инженер технической поддержки;;1;Актив;Москва;0
Стажер по нагрузочному тестированию;70000.0;0;ББРК;Москва;625
PL/SQL разработчик;;3;Fido-Biznes;Ташкент;36
Ведущий инженер-технолог (сопровождение, АБС ЦФТ);;1;Азиатско-Тихоокеанский Банк;Новосибирск;5
Ведущий инженер-технолог (сопровождение, АБС ЦФТ);;1;Азиатско-Тихоокеанский Банк;Москва;9
Старший программист;;1;НПП Исток им. Шокина;Фрязино (Московская область);12
Начальник управления платформенной разработки;;6;Народный банк Казахстана;Алматы;13
Lead Site Reliabily Engineer в One Cloud;;3;VK;Москва;0
Аналитик 1С;;1;Почтатех;Москва;13
Senior UI/UX Дизайнер (г. Новосибирск);;6;True Engineering;Новосибирск;12
Site Reliability Engineer;;1;Т-Банк;Пермь;0
Site Reliability Engineer;;1;Т-Банк;Томск;0
Senior PL/SQL разработчик (Программист 1 категории);;3;Antal International Tashkent Xususiy Bandlik Agentligi;Ташкент;26
Android-разработчик;;3;Единая Сервисная Платформа;Москва;21
Старший инженер по сопровождению;;3;Т1;Нижний Новгород;12
Старший инженер по сопровождению;;3;Т1;Новосибирск;12
Старший инженер по сопровождению;;3;Т1;Ростов-на-Дону;12
Тьютор (наставник – преподаватель программирования) в IT-школу KIBERone;;1;KIBERone (ИП Павловский Станислав Александрович);Москва;10
PL/SQL разработчик (Middle);190000.0;3;HR PLANET;Ташкент;25
Начальник отдела разработки;;6;X5 Tech;Москва;56
Технический специалист IT, MS SQL;125000.0;1;Люди Дела;Екатеринбург;22
DevOps engineer;;3;Эвотор;Москва;0
Ведущий инженер отдела системной интеграции;;0;Jusan Mobile;Астана;182
Инженер технического сопровождения (L3);;1;Nexign (АО Нэксайн);Владивосток;0
Ведущий инженер DevOps;;3;МТС Банк;Москва;0
Mobile Kotlin Multiplatform Engineer;330600.0;3;AdGuard;Москва;0
Application Security-Безопасность / DevSecOps;;1;HamkorBank;Андижан;7
Тестировщик-автоматизатор;;3;Фьюжн;Москва;474
Преподаватель IT дисциплин в Компьютерной Академии;50000.0;0;Компьютерная академия TOP (Компьютерная Академия ТОП);Хабаровск;12
Тестировщик;80000.0;1;Инкейс;Москва;242
Инженер АСУ ТП;171500.0;1;Челябинский кузнечно-прессовый завод (ЧКПЗ);Челябинск;12
Flutter Developer;125000.0;1;DFA MEDIA;Санкт-Петербург;13
Ведущий инженер по тестированию (SDET), Департамент разработки PaaS;;3;Ozon;Москва;152
Специалист по анализу защищенности веб-приложений (PT SWARM);;3;Positive Technologies;Москва;12
Консультант по внедрению;;3;Colvir Software Solutions;Алматы;32
Android-разработчик;107500.0;1;DIMEDIA;Тюмень;141
Middle QA Automation (трайб Corporate);;3;АО «ОТП Банк» (JSC «OTP Bank»);Москва;80
Разработчик PL/SQL (Инвестиционное направление СОФР);;1;РСХБ-Интех;Москва;181
Технический директор (CTO);;6;Innovative People;Москва;200
Trainee Scala developer;;1;Team.Inno / Фабрика инноваций и решений;Минск;0
Frontend-разработчик (Vue2/3);140000.0;3;Leadgid;Санкт-Петербург;14
Ведущий DevOps-инженер;;3;Бэнкс Софт Системс;Москва;151
Data инженер (со знанием Scala);;6;СБЕР;Москва;12
Senior Backend Developer;18900.0;3;HamkorBank;Андижан;272
Senior Backend Developer;18900.0;3;HamkorBank;Ташкент;336
ML Engineer;;3;Детский мир;Москва;12
Специалист регулирования количества экипажей;;1;AIR ASTANA, АО;Алматы;48
Fullstack QA engineer / Тестировщик (трайб Daily Banking);;3;АО «ОТП Банк» (JSC «OTP Bank»);Москва;113
Android разработчик;;3;RWB (Wildberries & Russ);Москва;13
Специалист по тестированию на проникновение;;3;Positive Technologies;Москва;12
Web security researcher;;3;Positive Technologies;Москва;12
Тестировщик;;1;Инфоматикс;Томск;0
Full Stack Developer;;3;МАЙ;Москва;93
Middle Разработчик C# Екатеринбург;150000.0;3;КНОПКА;Екатеринбург;41
Разработчик Oracle PL/SQL;;3;Монетка, Торговая сеть;Екатеринбург;0
Kotlin Developer;150000.0;3;CodeInside;Пенза;12
Team Lead;;1;Росгосстрах;Москва;206
Site Reliability Engineer;;3;Т-Банк;Томск;0
Разработчик мобильных приложений в офис Казань;;3;Pioneer London;Казань;0
Mobile QA Engineer;142500.0;1;Kolesa (АО Колеса);Алматы;81
QA Automation;;1;Центральный банк Российской Федерации (Банк России);Москва;17
Senior Android Developer;400000.0;3;VELES.FINANCE;Москва;12
Golang-разработчик;;1;ЭВРИКА, Санкт-Петербург;Санкт-Петербург;0
Архитектор;;6;Т-Банк;Екатеринбург;0
SDET;240000.0;3;ИЦ АЙ-ТЕКО;Москва;169
Системный программист (AOSP);;3;Эвотор;Москва;21
Разработчик на Go в Яндекс ID;;6;Яндекс;Москва;12
Архитектор;;3;РТЛабс;Москва;44
Инженер по тестированию Fullstack;;1;Т-Банк;Таганрог;0
Golang-разработчик в DevPlatform;;1;Т-Банк;Сочи;0
Разработчик IBM Product Master (MDM);;3;ЛУКОЙЛ;Москва;146
Инженер сопровождения (г. Новосибирск);;1;True Engineering;Новосибирск;12
ИТ лидер DS/ML (Домен ИИ);;3;Т1;Москва;11
Аналитик / Analyst (Middle);110000.0;1;Квартплата 24;Тольятти;12
Senior ML Engineer (LLM, Multi-Agent Architecture);;3;Start Industries;Москва;176
SRE/DevOps инженер (Openstack);;3;X5 Tech;Москва;0
Senior DevOps [Единое окно];;3;МТС;Москва;190
Сетевой инженер-аналитик / Network Analyst Engineer;;1;Ростелеком;Москва;277
Devops специалист;;3;ИЦ АЙ-ТЕКО;Москва;50
Руководитель группы разработки PL/SQL;;3;Bercut;Санкт-Петербург;42
Ведущий аналитик B2G (Fullstack);;6;БФТ-Холдинг;Москва;0
Android Trainee;;0;Andersen;Баку;16
Инженер АСУТП / Инженер отдела пуско-наладочных работ (ПНР);115000.0;1;НПП ГКС;Казань;3
Технический директор (CTO);;3;Медиа Сервис;Москва;221
Специалист Управления торговых операций и оптимизации бизнес-процессов;;1;Альфа Капитал;Москва;14
Ведущий Разработчик 1С;;3;Косарева Мария Владимировна;Москва;28
Application Security Engineer;;1;CloudPayments;Москва;63
Руководитель команды backend разработки;;6;Версус Сервис;Москва;111
Руководитель команды backend разработки;;6;Версус Сервис;Санкт-Петербург;73
Руководитель команды backend разработки;;6;Версус Сервис;Казань;80
QA Automation Engineer (Java+Python);;1;USETECH;Москва;514
Программист 1С;;3;Programming Store;Москва;12
IOS разработчик middle;310000.0;3;БИФИТ;Москва;0
Android разработчик в команду ДБО;;3;Банк ДОМ.РФ;Москва;463
Преподаватель (программирования);30000.0;3;KIBERONE (ИП Модова Юлия Викторовна);Ковров;0
Преподаватель (программирование);30000.0;3;KIBERONE (ИП Модова Юлия Викторовна);Владимир;7
Руководитель группы разработки (Team Lead);;3;Т-Банк;Ижевск;0
Python-разработчик (Middle/Senior);;3;X5 Tech;Москва;86
Архитектор Решений / Solution Architect;;6;Центральный банк Российской Федерации (Банк России);Екатеринбург;12
Data Engineer;;6;Johnson & Johnson;Москва;195
DevOps-инженер;;1;Центр финансовых технологий;Нижний Новгород;342
Менеджер по подбору персонала;;3;НАТЕКС;Москва;42
AppSec - инженер;;1;Центральный банк Российской Федерации (Банк России);Казань;19
Full stack разработчик BPMSoft / Team Lead;;3;Nobilis.Team;Москва;69
Преподаватель Компьютерной Академии;60000.0;0;Компьютерная академия TOP (Компьютерная Академия ТОП);Тольятти;12
DevOps-инженер в команду Контейнеризации;;3;Банк ДОМ.РФ;Москва;607
DevOps-инженер;;6;FunFlow (ООО Мобильные Игровые Решения);Москва;195
Математик-программист;180000.0;1;Цифровой Двойник;Санкт-Петербург;12
Руководитель группы разработки;;6;Т-Банк;Краснодар;16
Системный аналитик в команду Проектного финансирования домена В2В;;6;Банк ДОМ.РФ;Москва;391
Администратор/Архитектор PLM системы;;1;НЭК ТЕХ;Москва;12
Стажер-разработчик Fullstack;;0;Яндекс;Москва;2
Разработчик службы сопровождения Delphi/Oracle;;3;Colvir Software Solutions;Ташкент;12
Ведущий инженер систем автоматизации зданий/инженерных систем BMS;;1;СИСТЭМ ЭЛЕКТРИК;Москва;0
Senior Angular Developer;;3;М.Видео-Эльдорадо;Москва;0
Scala Developer;;6;the_covert;Тбилиси;3
Инженер-тестировщик;;1;Компас Плюс;Магнитогорск;167
Senior Data Scientist/ML Engineer в направление RecSys;;6;X5 Tech;Москва;0
Fullstack аналитик (Middle/Senior);;3;БФТ-Холдинг;Москва;0
Full Stack Test Engineer Trainee;;0;Andersen;Алматы;64
Руководитель группы разработки;;3;Т-Банк;Казань;9
Руководитель группы разработки;;3;Т-Банк;Иннополис;12
Ведущий специалист по тестированию;;6;Передовые Платежные Решения;Москва;14
Ведущий инженер АСУ ТП;;6;ФПГ Энергоконтракт;Москва;22
Специалист технической поддержки;55000.0;0;Центр Информационных Технологий БАРС;Ижевск;36
Разработчик автоматизированных тестов;;3;РСХБ-Интех;Москва;20
PL/SQL Developer;;3;АИКБ ИПАК ЙУЛИ БАНК;Ташкент;103
Инженер-робототехник;;1;Корпорация ВСМПО-АВИСМА;Екатеринбург;6
Senior Go Developer (МТС Веб Сервисы, МТС Лайв);;3;МТС;Москва;0
Middle инженер-разработчик Full stack;60000.0;1;ГИПЕРСТОУН;Астана;12
Support Engineer;;1;Andersen;Шымкент;12
Linux инженер (Hadoop);;1;Скала^р;Москва;46
Junior-разработчик на платформе Corta No-code Platform (АИС «Корта»);40000.0;1;НПП Протолаб;Екатеринбург;91
Middle QA engineer;;3;DAR tech;Алматы;179
Технический руководитель проекта;;3;НТЦ Вулкан;Москва;116
Прикладной администратор системы Потребительское кредитование/карты;;1;Т1;Самара;8
Стажер-Тестировщик ПО (Автоматизатор);;0;Itransition;Минск;264
Разработчик Oracle PL/SQL;;1;Монетка, Торговая сеть;Пермь;0
Программист (Oracle);;1;ПМХ-Инфотех;Москва;193
Менеджер по некоммерческим закупкам (направление маркетинга);;1;X5 Tech;Москва;266
Middle/Senior Mobile Developer (Android, Kotlin Multiplatfrom);;3;X5 Tech;Москва;12
Тьютор (Преподаватель) программирования для детей;53750.0;0;KIBERone (ИП Демиденко Анастасия Юрьевна);Улан-Удэ;11
Senior Backend Python Engineer;190000.0;6;KARIMBERDIYEV ALIJON TOJIDDIN O‘G‘LI;Ташкент;253
"Архитектор стрима ""Обеспечение ЮЛ\ФЛ""";;1;Банк ВТБ (ПАО);Москва;93
Android-разработчик;150000.0;3;Loymax;Томск;12
Программист C# (системы планирования, MES);;3;ПМХ-Инфотех;Москва;355
Junior / Веб разработчик Full Stack, Front / Back;;1;KazInSys;Астана;12
Эксперт по производительности (Oracle/PostgreSQL);;3;ИЦ АЙ-ТЕКО;Москва;61
Архитектор - разработчик Golang;;6;МегаФон;Москва;520
Сервис-инженер 1С;50000.0;0;Первый Бит;Екатеринбург;12
Прикладной администратор в Систему быстрых платежей;;3;Национальная система платежных карт;Москва;12
Senior QA Auto/SDET;240000.0;3;ИЦ АЙ-ТЕКО;Москва;199
Fullstack QA Engineer (трайб Daily Banking);;3;АО «ОТП Банк» (JSC «OTP Bank»);Москва;480
Ведущий QA Engineer (ETL);;3;Альфа Капитал;Москва;0
Главный специалист Отдела разработки и внедрения информационных систем;;3;БАНК МБА-МОСКВА;Москва;45
Senior Frontend-разработчик (React);;3;ОТР;Москва;397
Ведущий администратор ИТ инфраструктуры (Jira/Confluence);;3;РТЛабс;Москва;0
Инженер по обеспечению надежности (SRE);;3;Национальная система платежных карт;Москва;97
AppSec specialist;;3;Лоция;Санкт-Петербург;18
Системный аналитик (Backend-команды);170000.0;3;BigAutoData;Санкт-Петербург;162
Начальник отдела аналитики (Капитал);;6;Компания БКС;Москва;32
DevOps-инженер (Junior);;1;Т1;Казань;1599
Тестировщик-автоматизатор (ЦФТ);;3;RWB (Wildberries & Russ);Москва;461
Ведущий инженер - программист;;1;JSA Group;Губкин;28
Коммерческий директор (CCO);;3;Programming Store;Ижевск;12
Инженер-программист (бэкенд / кросс-платформенная разработка);;1;РОСКОСМОС;Москва;320
Ведущий инженер по тестированию на проект Process Director (Черногория);;6;Tungsten Montenegro DOO Podgorica;Москва;137
WordPress Full-Stack Developer / Разработчик WordPress;;1;Fortune P.;Москва;288
Инженер по автоматизированному тестированию;;3;Ред Софт;Москва;532
Инженер по сопровождению Elasticsearch;;3;Кабанов Олег;Москва;56
AppSec-инженер в MAX;;3;VK;Москва;73
Эксперт Управление единым фронт офисом Департамент платформенных решений;;1;Евразийский банк, АО;Алматы;74
QA Full stack (Java+Python) инженер;290000.0;3;Selecty;Москва;213
Middle+/Senior Data Engineer (Image & Video);;3;Клауд Атлас;Москва;175
Тестировщик QA;;1;Перфоманс Лаб;Москва;643
Корпоративный архитектор;;3;Управляющая компания ЭксОйл групп;Тольятти;0
Корпоративный архитектор;;3;Управляющая компания ЭксОйл групп;Краснодар;0
Корпоративный архитектор;;3;Управляющая компания ЭксОйл групп;Ростов-на-Дону;1
Платформенный Инженер (DevOps/SRE);;6;Mediascope;Москва;0
Системный аналитик (S7 Priority);;1;S7 Group;Москва;17
Tech Lead;;3;Лига Цифровой Экономики;Москва;52
Разработчик в сервис компенсаций в ревью Эйчартеха;;3;Яндекс;Москва;227
Разработчик в сервис компенсаций в ревью Эйчартеха;;3;Яндекс;Санкт-Петербург;82
Тимлид в команду компенсаций вне ревью;;6;Яндекс;Москва;54
Тимлид в команду компенсаций вне ревью;;6;Яндекс;Санкт-Петербург;43
Android developer;150000.0;1;АВ Софт;Москва;348
Firmware Engineer (Android);;3;Mercury Development;Сербия;11
Firmware Engineer (Android);;3;Mercury Development;Самара;3
Firmware Engineer (Android);;3;Mercury Development;Санкт-Петербург;13
Fullstack QA Engineer;;1;МЕТАШАРКС;Москва;481
Разработчик графических шаблонов в теленовостях / 2D real-time templates developer;200000.0;3;RT;Москва;27
Специалист по расчётам физики зданий (энергомоделирование, CFD, теплотехнические расчёты);;1;Проектное бюро АПЕКС;Москва;0
Android-разработчик в Uzum Market;;3;«UZUM TECHNOLOGIES»;Москва;257
Старший системный аналитик;;3;X5 Tech;Москва;12
Senior Data Software Engineer (Big Data Engineer);;3;Epam Kazakhstan (Эпам Казахстан),ТОО;Астана;12
Администратор WMS;;1;ТЛЦ Селятино;Селятино (Московская область);11
Аналитик (системный/ бизнес);;1;Гриндата;Пермь;0
Data Engineer;;3;Rubytech;Москва;0
Fullstack-разработчик;;3;Центральный банк Российской Федерации (Банк России);Санкт-Петербург;314
Frontend-разработчик & Бэкенд (фуллстэк) разработчик;;1;Финконект;Москва;260
Fullstack-разработчик (PostgreSQL, Node.js, Vue.js);;3;ALSECO, АО;Алматы;27
Тестировщик Mobile;;1;Bell Integrator;Москва;649
Системный аналитик;;3;DIGITAL FUTURE SYSTEMS;Пермь;0
Linux администратор;;1;Центральный банк Российской Федерации (Банк России);Нижний Новгород;4
Teamlead Data Engineer;;3;S7 Group;Москва;0
Ведущий разработчик;;3;РТК-ЦОД;Москва;432
Ведущий инженер АСУ ТП;;6;ФПГ Энергоконтракт;Люберцы  (Московская область);0
Scraping engineer (PHP);342000.0;3;Соколова Анна Александровна;Москва;460
Fullstack Angular Developer (со знанием испанского языка);;3;Team.Inno / Фабрика инноваций и решений;Минск;20
Руководитель команды тестирования (Мобильная платформа);;6;X5 Tech;Москва;13
Full-stack разработчик;;1;Эксплориум Лабс;Казань;70
Android-разработчик (стажер);56250.0;0;Правительство Москвы;Москва;231
Инженер сопровождения;;1;БПС Инновационные Программные Решения;Москва;149
DevOps-инженер (МКБ);280000.0;6;ИЦ АЙ-ТЕКО;Москва;81
Руководитель проектов/Project manager;250000.0;3;Devino Telecom;Москва;20
PR-менеджер;140000.0;3;Национальный исследовательский университет Высшая школа экономики;Москва;12
Системный аналитик в команду Платформы Домена В2В;;3;Банк ДОМ.РФ;Москва;304
Chief Technical Officer - CTO / Neobank;;6;Cicada;ОАЭ;190
Инженер по автотестированию C#, Возвраты продавца;;3;Ozon;Москва;111
Системный архитeктор;;6;ГКУ Инфогород;Москва;42
Преподаватель по программированию и дизайну для детей;25000.0;0;Онлайн-школа Constanta School;Санкт-Петербург;31
Инженер-программист;;3;Л-ПАК;Липецк;19
Senior Flutter Developer;;3;AVO.UZ;Ташкент;151
Доцент кафедры информационных систем и вычислительной техники;146690.0;3;Федеральное государственное бюджетное Образовательное учреждение Высшего Образования Санкт-Петербургский Горный Университет Императрицы Екатерины II;Санкт-Петербург;2
SQL Developer;;1;Клевер Системс;Минск;36
Senior Fullstack QA инженер;;3;«UZUM TECHNOLOGIES»;Москва;126
Senior Fullstack QA инженер;;3;«UZUM TECHNOLOGIES»;Ташкент;98
Начинающий специалист ИТ;;1;X5 Tech;Ижевск;0
Backend-разработчик;;3;ASTER Автомобили;Алматы;201
Системный архитектор;;6;БФТ-Холдинг;Москва;42
QA инженер, Страница оформления заказа;;3;Ozon;Москва;470
Flutter/Dart разработчик (Middle+/Senior, Clean Architecture, Riverpod, Android/iOS Native);;3;МКСКОМ;Москва;253
Джуниор аккаунт-менеджер/Менеджер по работе с клиентами;;1;Colvir Software Solutions;Ташкент;125
Middle+ / Senior инженер мобильного тестирования тестирования (Mobile QA / AQA);170000.0;6;RedLab;Санкт-Петербург;30
Системный аналитик;108750.0;1;Центр развития города Алматы, АО;Алматы;12
Специалист по внедрению и сопровождению ПО (Процессинговый Центр, Smartvista);;1;БПС Инновационные Программные Решения;Москва;129
Риск-технолог;;1;Smart Tech Group;Москва;61
Руководитель проектного управления;;6;ГКУ Инфогород;Москва;0
DevOps-инженер;;1;НПП Исток им. Шокина;Мытищи (Московская область);12
Senior DevOps-инженер;280000.0;3;ИЦ АЙ-ТЕКО;Москва;79
DevOps-инженер;250000.0;6;Royal Software;Москва;0
Старший технический менеджер продукта в IDM;;3;Яндекс;Нижний Новгород;98
Старший технический менеджер продукта в IDM;;3;Яндекс;Санкт-Петербург;241
Старший технический менеджер продукта в IDM;;0;Яндекс;Москва;195
Middle Android Developer;;1;Andersen;Баку;50
Fullstack C# developer (Angular);;6;X5 Tech;Москва;183
Специалист по анализу защищенности приложений;;1;CloudPayments;Москва;269
Junior QA engineer;45600.0;1;ДиджиталСП;Минск;148
PL/SQL разработчик;;1;Дом.ру;Новосибирск;53
Консультант-аналитик технической поддержки;146500.0;3;ИНВИТРО;Москва;2365
PL/SQL разработчик (Middle strong/Senior);;3;Home Credit Bank (ДБ АО «ForteBank»);Алматы;65
BPM-разработчик;;3;Евразия, Страховая компания;Алматы;18
Ведущий Go-разработчик в VK;;6;VK;Москва;203
Инженер-разработчик внутреннего программного обеспечения;;3;ГК ТОФС;Тюмень;24
Lead Architect / System Architect;;1;Эксплориум Лабс;Казань;31
Специалист IT-поддержки;;0;X5 Tech;Ижевск;12
Руководитель отдела тестирования;;3;ГК ICL;Казань;48
Программист АСУТП;150000.0;1;АС Инжиниринг;Омск;31
Преподаватель инженерного кружка (программирование и робототехника);75000.0;1;Карпук Никита Владимирович;Москва;15
Старший ручной тестировщик;;3;Московская Биржа;Москва;335
Сетевой инженер-аналитик;;1;Ростелеком;Санкт-Петербург;254
Ведущий системный аналитик;300000.0;3;Фаззи Лоджик Лабс;Москва;217
Site Reliability Engineer;;3;Т-Банк;Ижевск;6
Инженер по сопровождению АС;;3;СБЕР;Рязань;4
Системный аналитик;;1;IT Холдинг Kazdream;Астана;29
Backend Developer / Инженер-разработчик (Python/Go);;3;RWB (Wildberries & Russ);Москва;0
Android-разработчик;150000.0;1;Элекард;Томск;21
Инженер по разработке программного обеспечения;;3;Envista Holdings Corporation;Москва;31
SRE инженер (трайб Corporate&SME);;6;АО «ОТП Банк» (JSC «OTP Bank»);Москва;96
Инженер АСУ ТП (инженер по автоматизированным системам управления технологических процессов);;3;ПК РУСГАРД;Ростов-на-Дону;0
QA Manual Mobile Engineer;;1;Перфоманс Лаб;Москва;111
Android-разработчик;;3;RWB (Wildberries & Russ);Москва;63
DevOps-инженер;;3;ДэвТим-Групп;Москва;65
QA Engineer;;1;Перфоманс Лаб;Москва;572
Системный аналитик. Кабинет партнёра;;3;СберСпасибо;Москва;404
Разработчик ЦФТ-Банк;;1;РСХБ-Интех;Москва;25
Старший Go разработчик, Цифровые финансовые активы (ЦФА);;6;Ozon;Москва;0
Разработчик C/С++;;3;Ростелеком;Воронеж;20
QA engineer;80000.0;3;ИЦ АЙ-ТЕКО;Москва;465
Fullstack Developer (Middle/Senior, backend);;3;Elite Business Group;Алматы;181
Senior QA Automation;;3;Банк Санкт-Петербург;Санкт-Петербург;186
Главный инженер проектов/проджект-менеджер;150000.0;3;НПО Технодар;Петрозаводск;1
Разработчик Camunda (BPMN / Workflow Developer);;1;Sapa Digital Communications;Алматы;40
Инженер по нагрузочному тестированию;;3;ИЦ АЙ-ТЕКО;Москва;137
Инженер-робототехник;;1;Корпорация ВСМПО-АВИСМА;Москва;24
DevOps-инженер;;3;А2М;Москва;27
Программист наставник;40000.0;1;KIBERone (ИП Панов Александр Игоревич);Озерск (Челябинская область);27
Менеджер по нагрузочному тестированию;;3;ГК Орбита;Москва;41
Инженер-программист;175000.0;1;Специальное конструкторское бюро Тензор;Дубна (Московская область);15
Golang разработчик (DevPlatform);;3;Т-Банк;Ростов-на-Дону;15
Senior Data Scientist в B2C направление;;3;HeadHunter;Москва;204
Тимлид в команду компенсаций по итогам ревью;;6;Яндекс;Москва;51
Тимлид в команду компенсаций по итогам ревью;;6;Яндекс;Санкт-Петербург;25
Специалист технической поддержки;;1;X5 Tech;Ижевск;3
Системный аналитик;;3;МВС ГРУП;Москва;382
Senior / Tech Lead Go;;6;Фаст Софт;Санкт-Петербург;119
DevOps-инженер;;6;ITFB Group;Москва;227
Старший специалист по информационной безопасности;287000.0;6;АНО Проектный офис по Развитию Туризма и Гостеприимства Москвы;Москва;26
Android Trainee;;0;Andersen;Минск;36
Аналитик безопасности мобильных и веб-приложений;;1;Черкизово, Группа предприятий;Москва;15
Тестировщик QA;100000.0;1;Перфоманс Лаб;Москва;423
Fullstack Junior;;1;КазГЮУ, АО;Астана;195
Разработчик макросов VBA / Lua;;1;Т1;Москва;38
Руководитель направления (Нагрузочное Тестирование);;1;РСХБ-Интех;Москва;13
Инженер нагрузочного тестирования;;1;МТС Банк;Москва;223
Data Scientist в команду Прогноза промо-продаж;;1;X5 Tech;Москва;166
Data Scientist в команду Интегрированного бизнес-планирования;;3;X5 Tech;Москва;12
Тестировщик ПО / QA специалист (стажер);;0;Aston;Самара;209
Lead Technical Officer развития цифровых платформ;;6;Московская Биржа;Москва;39
Kotlin backend developer;;1;МЭК Энергоэффективные технологии;Нижний Новгород;193
Software lead инженер (Оператор развлечений);;3;Beeline, ТМ;Алматы;54
Инженер-программист;;3;РНПЦ медицинских технологий, информатизации, управления и экономики здравоохранения;Минск;57
Аналитик данных/Инженер по качеству данных;;3;X5 Tech;Москва;0
Технический директор (CTO);;6;letitgo.agency;Москва;205
Программист АСУТП;150000.0;1;Группа Компаний РУСАГРО;Тамбов;3
Программист АСУТП;150000.0;1;Группа Компаний РУСАГРО;Белгород;3
Технический продакт менеджер в Devtools;;6;Яндекс;Москва;12
Golang-разработчик в DevPlatform;;1;Т-Банк;Таганрог;21
Инженер по сопровождению;;1;СБЕР;Москва;37
Разработчик системы отчетности;;1;ТРАНСКАПИТАЛБАНК;Москва;347
Инженер по безопасной разработке (AppSec);;1;Честный знак.рф;Москва;12
DevOps-инженер;;3;ГНИВЦ;Москва;12
Backend-разработчик (Консультации);125000.0;3;Интеллектуал Групп;Москва;711
QA инженер fullstack (ручное тестирование, автотесты);225000.0;3;Siberian Wellness;Новосибирск;463
Технический руководитель проектов;;3;CodeInside;Пенза;9
Senior QA Test Automation Engineer;;1;Неткрэкер Текнолоджи Казахстан;Алматы;44
Системный аналитик;;3;GLT (Green Light Technology);Москва;637
Senior Ruby On Rails/Elixir разработчик;;3;NAUMEN;Екатеринбург;24
Аналитик по взаимодействию с клиентами;90000.0;3;Сибирские интеграционные системы;Красноярск;0
Product Group Engineer (Full Stack Engineering);;6;Johnson & Johnson;Москва;77
QA Automation Trainee;;0;Andersen;Полоцк;37
QA Automation Trainee;;0;Andersen;Витебск;36
Программист - математик/Алгоритмист;;3;Пегас-Агро;Самара;18
Разработчик ELMA365;190000.0;1;Среда Возможностей;Москва;79
Mobile QA (Manual + Automation);304000.0;6;ТРТ;Тбилиси;285
Reverse - инженер [Senior];;3;Диплей;Москва;0
Reverse - инженер [Senior];;3;Диплей;Санкт-Петербург;0
Middle QA Engineer;;1;Xello;Москва;1411
Data Engineer;;1;Т-Банк;Иннополис;23
DevOps-инженер;;1;Diasoft;Санкт-Петербург;185
QA mobile specialist (Трайб Digital);;3;АО «ОТП Банк» (JSC «OTP Bank»);Москва;299
Ведущий инженер по тестированию на проникновение веб-приложений / Senior penetration tester (Web);;3;BI.ZONE;Москва;0
Продуктовый аналитик/дата аналитик (Транспорт);;3;X5 Tech;Москва;13
